State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
FL,Florida,2016,July,Number of Drug Overdose Deaths,"3,973","4,019",100,0.047272191,
FL,Florida,2016,August,Number of Drug Overdose Deaths,"4,091","4,142",100,0.051697922,
FL,Florida,2016,September,Number of Drug Overdose Deaths,"4,279","4,333",100,0.052631046,
FL,Florida,2016,October,Number of Drug Overdose Deaths,"4,579","4,638",100,0.054989406,
FL,Florida,2016,November,Number of Drug Overdose Deaths,"4,836","4,898",100,0.054703497,
FL,Florida,2016,December,Number of Drug Overdose Deaths,"4,996","5,054",100,0.047008462,
FL,Florida,2017,January,Number of Drug Overdose Deaths,"5,179","5,196",100,0.046793174,* Underreported due to incomplete data
FL,Florida,2017,February,Number of Drug Overdose Deaths,"5,230","5,266",100,0.04633574,* Underreported due to incomplete data
FL,Florida,2017,March,Number of Drug Overdose Deaths,"5,286","5,323",100,0.045300226,* Underreported due to incomplete data
FL,Florida,2017,April,Number of Drug Overdose Deaths,"5,385","5,425",100,0.043706728,* Underreported due to incomplete data
FL,Florida,2017,May,Number of Drug Overdose Deaths,"5,534","5,573",100,0.042140332,* Underreported due to incomplete data
FL,Florida,2017,June,Number of Drug Overdose Deaths,"5,675","5,735",100,0.041025134,* Underreported due to incomplete data
FL,Florida,2017,July,Number of Drug Overdose Deaths,"5,601","5,672",100,0.039031428,* Underreported due to incomplete data
FL,Florida,2017,August,Number of Drug Overdose Deaths,"5,625","5,721",100,0.037941875,* Underreported due to incomplete data
FL,Florida,2017,September,Number of Drug Overdose Deaths,"5,590","5,683",100,0.04265124,* Underreported due to incomplete data
FL,Florida,2017,October,Number of Drug Overdose Deaths,"5,473","5,557",100,0.047882424,* Underreported due to incomplete data
FL,Florida,2017,November,Number of Drug Overdose Deaths,"5,413","5,483",100,0.051699499,* Underreported due to incomplete data
FL,Florida,2017,December,Number of Drug Overdose Deaths,"5,437","5,484",100,0.065475498,* Underreported due to incomplete data
FL,Florida,2018,January,Number of Drug Overdose Deaths,"5,428","5,484",100,0.087903853,* Underreported due to incomplete data
GA,Georgia,2015,January,Number of Deaths,"77,687",,100,0.087530732,
GA,Georgia,2015,February,Number of Deaths,"78,215",,100,0.093332481,
GA,Georgia,2015,March,Number of Deaths,"78,805",,100,0.091364761,
GA,Georgia,2015,April,Number of Deaths,"79,111",,100,0.098595644,
GA,Georgia,2015,May,Number of Deaths,"79,186",,100,0.09976511,
GA,Georgia,2015,June,Number of Deaths,"79,559",,100,0.091755804,
GA,Georgia,2015,July,Number of Deaths,"79,994",,100,0.088756657,
GA,Georgia,2015,August,Number of Deaths,"80,081",,100,0.081167818,
GA,Georgia,2015,September,Number of Deaths,"80,392",,100,0.077122102,
GA,Georgia,2015,October,Number of Deaths,"80,715",,100,0.083008115,
GA,Georgia,2015,November,Number of Deaths,"80,919",,100,0.07661983,
GA,Georgia,2015,December,Number of Deaths,"80,541",,100,0.079462634,
GA,Georgia,2016,January,Number of Deaths,"80,247",,100,0.078507608,
GA,Georgia,2016,February,Number of Deaths,"80,280",,100,0.073492775,
GA,Georgia,2016,March,Number of Deaths,"80,292",,100,0.072236337,
GA,Georgia,2016,April,Number of Deaths,"80,405",,100,0.064672595,
GA,Georgia,2016,May,Number of Deaths,"80,430",,100,0.067139127,
GA,Georgia,2016,June,Number of Deaths,"80,535",,100,0.075743466,
GA,Georgia,2016,July,Number of Deaths,"80,602",,100,0.075680504,
GA,Georgia,2016,August,Number of Deaths,"81,003",,100,0.076540375,
GA,Georgia,2016,September,Number of Deaths,"81,280",,100,0.077509843,
GA,Georgia,2016,October,Number of Deaths,"81,277",,100,0.072591262,
GA,Georgia,2016,November,Number of Deaths,"81,392",,100,0.077403185,
GA,Georgia,2016,December,Number of Deaths,"81,783",,100,0.084369612,
ID,Idaho,2015,January,Number of Deaths,"12,667",,100,0,
GA,Georgia,2017,January,Number of Deaths,"82,151",,100,0.080339862,* Underreported due to incomplete data
GA,Georgia,2017,February,Number of Deaths,"82,145",,100,0.079128371,* Underreported due to incomplete data
GA,Georgia,2017,March,Number of Deaths,"82,438",,100,0.076421068,* Underreported due to incomplete data
GA,Georgia,2017,April,Number of Deaths,"82,590",,100,0.079912822,* Underreported due to incomplete data
GA,Georgia,2017,May,Number of Deaths,"82,815",,100,0.079695707,* Underreported due to incomplete data
GA,Georgia,2017,June,Number of Deaths,"82,950",,100,0.079566004,* Underreported due to incomplete data
GA,Georgia,2017,July,Number of Deaths,"83,092",,100,0.084243971,* Underreported due to incomplete data
GA,Georgia,2017,August,Number of Deaths,"83,127",,100,0.091426372,* Underreported due to incomplete data
GA,Georgia,2017,September,Number of Deaths,"83,206",,100,0.091339567,* Underreported due to incomplete data
GA,Georgia,2017,October,Number of Deaths,"83,596",,100,0.09210967,* Underreported due to incomplete data
GA,Georgia,2017,November,Number of Deaths,"83,673",,100,0.087244392,* Underreported due to incomplete data
GA,Georgia,2017,December,Number of Deaths,"83,690",,100,0.082447126,* Underreported due to incomplete data
GA,Georgia,2018,January,Number of Deaths,"84,796",,100,0.087268267,* Underreported due to incomplete data
GA,Georgia,2015,January,Number of Drug Overdose Deaths,"1,206","1,229",100,0.087530732,
GA,Georgia,2015,February,Number of Drug Overdose Deaths,"1,235","1,260",100,0.093332481,
GA,Georgia,2015,March,Number of Drug Overdose Deaths,"1,257","1,282",100,0.091364761,
GA,Georgia,2015,April,Number of Drug Overdose Deaths,"1,270","1,296",100,0.098595644,
GA,Georgia,2015,May,Number of Drug Overdose Deaths,"1,289","1,316",100,0.09976511,
GA,Georgia,2015,June,Number of Drug Overdose Deaths,"1,311","1,337",100,0.091755804,
GA,Georgia,2015,July,Number of Drug Overdose Deaths,"1,330","1,355",100,0.088756657,
GA,Georgia,2015,August,Number of Drug Overdose Deaths,"1,327","1,351",100,0.081167818,
GA,Georgia,2015,September,Number of Drug Overdose Deaths,"1,314","1,336",100,0.077122102,
GA,Georgia,2015,October,Number of Drug Overdose Deaths,"1,337","1,361",100,0.083008115,
GA,Georgia,2015,November,Number of Drug Overdose Deaths,"1,315","1,337",100,0.07661983,
GA,Georgia,2015,December,Number of Drug Overdose Deaths,"1,308","1,331",100,0.079462634,
GA,Georgia,2016,January,Number of Drug Overdose Deaths,"1,299","1,321",100,0.078507608,
GA,Georgia,2016,February,Number of Drug Overdose Deaths,"1,277","1,298",100,0.073492775,
GA,Georgia,2016,March,Number of Drug Overdose Deaths,"1,278","1,299",100,0.072236337,
GA,Georgia,2016,April,Number of Drug Overdose Deaths,"1,291","1,310",100,0.064672595,
GA,Georgia,2016,May,Number of Drug Overdose Deaths,"1,268","1,287",100,0.067139127,
GA,Georgia,2016,June,Number of Drug Overdose Deaths,"1,279","1,301",100,0.075743466,
GA,Georgia,2016,July,Number of Drug Overdose Deaths,"1,270","1,291",100,0.075680504,
GA,Georgia,2016,August,Number of Drug Overdose Deaths,"1,275","1,297",100,0.076540375,
GA,Georgia,2016,September,Number of Drug Overdose Deaths,"1,289","1,311",100,0.077509843,
GA,Georgia,2016,October,Number of Drug Overdose Deaths,"1,298","1,319",100,0.072591262,
GA,Georgia,2016,November,Number of Drug Overdose Deaths,"1,344","1,367",100,0.077403185,
GA,Georgia,2016,December,Number of Drug Overdose Deaths,"1,370","1,395",100,0.084369612,
GA,Georgia,2017,January,Number of Drug Overdose Deaths,"1,398","1,411",100,0.080339862,* Underreported due to incomplete data
GA,Georgia,2017,February,Number of Drug Overdose Deaths,"1,418","1,436",100,0.079128371,* Underreported due to incomplete data
GA,Georgia,2017,March,Number of Drug Overdose Deaths,"1,436","1,454",100,0.076421068,* Underreported due to incomplete data
GA,Georgia,2017,April,Number of Drug Overdose Deaths,"1,467","1,487",100,0.079912822,* Underreported due to incomplete data
GA,Georgia,2017,May,Number of Drug Overdose Deaths,"1,484","1,504",100,0.079695707,* Underreported due to incomplete data
GA,Georgia,2017,June,Number of Drug Overdose Deaths,"1,485","1,511",100,0.079566004,* Underreported due to incomplete data
GA,Georgia,2017,July,Number of Drug Overdose Deaths,"1,493","1,524",100,0.084243971,* Underreported due to incomplete data
GA,Georgia,2017,August,Number of Drug Overdose Deaths,"1,501","1,541",100,0.091426372,* Underreported due to incomplete data
GA,Georgia,2017,September,Number of Drug Overdose Deaths,"1,499","1,537",100,0.091339567,* Underreported due to incomplete data
GA,Georgia,2017,October,Number of Drug Overdose Deaths,"1,520","1,555",100,0.09210967,* Underreported due to incomplete data
GA,Georgia,2017,November,Number of Drug Overdose Deaths,"1,506","1,535",100,0.087244392,* Underreported due to incomplete data
GA,Georgia,2017,December,Number of Drug Overdose Deaths,"1,516","1,534",100,0.082447126,* Underreported due to incomplete data
GA,Georgia,2018,January,Number of Drug Overdose Deaths,"1,476","1,491",100,0.087268267,* Underreported due to incomplete data
HI,Hawaii,2015,January,Number of Deaths,"11,026",,100,0.018138944,
HI,Hawaii,2015,February,Number of Deaths,"11,076",,100,0.01805706,
HI,Hawaii,2015,March,Number of Deaths,"11,073",,100,0.018061952,
HI,Hawaii,2015,April,Number of Deaths,"11,031",,100,0.018130723,
HI,Hawaii,2015,May,Number of Deaths,"11,063",,100,0.018078279,
HI,Hawaii,2015,June,Number of Deaths,"11,100",,100,0.018018018,
HI,Hawaii,2015,July,Number of Deaths,"11,111",,100,0.01800018,
HI,Hawaii,2015,August,Number of Deaths,"11,116",,100,0.017992083,
HI,Hawaii,2015,September,Number of Deaths,"11,154",,100,0.017930787,
HI,Hawaii,2015,October,Number of Deaths,"11,187",,100,0.026816841,
HI,Hawaii,2015,November,Number of Deaths,"11,203",,100,0.017852361,
HI,Hawaii,2015,December,Number of Deaths,"11,208",,100,0.008922198,
HI,Hawaii,2016,January,Number of Deaths,"11,070",,100,0.009033424,
HI,Hawaii,2016,February,Number of Deaths,"11,065",,100,0.018075011,
HI,Hawaii,2016,March,Number of Deaths,"11,067",,100,0.018071745,
HI,Hawaii,2016,April,Number of Deaths,"11,057",,100,0.018088089,
HI,Hawaii,2016,May,Number of Deaths,"10,969",,100,0.054699608,
HI,Hawaii,2016,June,Number of Deaths,"10,901",,100,0.091734703,
HI,Hawaii,2016,July,Number of Deaths,"10,896",,100,0.128487518,
HI,Hawaii,2016,August,Number of Deaths,"10,892",,100,0.165258906,
HI,Hawaii,2016,September,Number of Deaths,"10,824",,100,0.203252033,
HI,Hawaii,2016,October,Number of Deaths,"10,870",,100,0.220791168,
HI,Hawaii,2016,November,Number of Deaths,"10,939",,100,0.2651065,
HI,Hawaii,2016,December,Number of Deaths,"11,041",,100,0.326057422,
HI,Hawaii,2017,January,Number of Deaths,"11,142",,100,0.323101777,* Underreported due to incomplete data
HI,Hawaii,2017,February,Number of Deaths,"11,113",,100,0.314946459,* Underreported due to incomplete data
HI,Hawaii,2017,March,Number of Deaths,"11,138",,100,0.31423954,* Underreported due to incomplete data
HI,Hawaii,2017,April,Number of Deaths,"11,207",,100,0.312304809,* Underreported due to incomplete data
HI,Hawaii,2017,May,Number of Deaths,"11,308",,100,0.2741422,* Underreported due to incomplete data
HI,Hawaii,2017,June,Number of Deaths,"11,383",,100,0.237195818,* Underreported due to incomplete data
HI,Hawaii,2017,July,Number of Deaths,"11,389",,100,0.210729651,* Underreported due to incomplete data
HI,Hawaii,2017,August,Number of Deaths,"11,418",,100,0.183920126,* Underreported due to incomplete data
HI,Hawaii,2017,September,Number of Deaths,"11,440",,100,0.148601399,* Underreported due to incomplete data
HI,Hawaii,2017,October,Number of Deaths,"11,406",,100,0.131509732,* Underreported due to incomplete data
HI,Hawaii,2017,November,Number of Deaths,"11,466",,100,0.087214373,* Underreported due to incomplete data
HI,Hawaii,2017,December,Number of Deaths,"11,527",,100,0.043376421,* Underreported due to incomplete data
HI,Hawaii,2018,January,Number of Deaths,"11,534",,100,0.043350095,* Underreported due to incomplete data
HI,Hawaii,2015,January,Number of Drug Overdose Deaths,157,159,100,0.018138944,
HI,Hawaii,2015,February,Number of Drug Overdose Deaths,161,163,100,0.01805706,
HI,Hawaii,2015,March,Number of Drug Overdose Deaths,158,160,100,0.018061952,
HI,Hawaii,2015,April,Number of Drug Overdose Deaths,157,159,100,0.018130723,
HI,Hawaii,2015,May,Number of Drug Overdose Deaths,163,165,100,0.018078279,
HI,Hawaii,2015,June,Number of Drug Overdose Deaths,147,148,100,0.018018018,
HI,Hawaii,2015,July,Number of Drug Overdose Deaths,147,148,100,0.01800018,
HI,Hawaii,2015,August,Number of Drug Overdose Deaths,149,150,100,0.017992083,
HI,Hawaii,2015,September,Number of Drug Overdose Deaths,153,154,100,0.017930787,
HI,Hawaii,2015,October,Number of Drug Overdose Deaths,156,158,100,0.026816841,
HI,Hawaii,2015,November,Number of Drug Overdose Deaths,165,167,100,0.017852361,
HI,Hawaii,2015,December,Number of Drug Overdose Deaths,171,172,100,0.008922198,
HI,Hawaii,2016,January,Number of Drug Overdose Deaths,174,175,100,0.009033424,
HI,Hawaii,2016,February,Number of Drug Overdose Deaths,181,183,100,0.018075011,
HI,Hawaii,2016,March,Number of Drug Overdose Deaths,187,189,100,0.018071745,
HI,Hawaii,2016,April,Number of Drug Overdose Deaths,191,193,100,0.018088089,
HI,Hawaii,2016,May,Number of Drug Overdose Deaths,190,193,100,0.054699608,
HI,Hawaii,2016,June,Number of Drug Overdose Deaths,194,198,100,0.091734703,
HI,Hawaii,2016,July,Number of Drug Overdose Deaths,193,198,100,0.128487518,
HI,Hawaii,2016,August,Number of Drug Overdose Deaths,203,210,100,0.165258906,
HI,Hawaii,2016,September,Number of Drug Overdose Deaths,194,202,100,0.203252033,
HI,Hawaii,2016,October,Number of Drug Overdose Deaths,193,202,100,0.220791168,
HI,Hawaii,2016,November,Number of Drug Overdose Deaths,195,205,100,0.2651065,
HI,Hawaii,2016,December,Number of Drug Overdose Deaths,199,212,100,0.326057422,
HI,Hawaii,2017,January,Number of Drug Overdose Deaths,203,214,100,0.323101777,* Underreported due to incomplete data
HI,Hawaii,2017,February,Number of Drug Overdose Deaths,190,201,100,0.314946459,* Underreported due to incomplete data
HI,Hawaii,2017,March,Number of Drug Overdose Deaths,182,192,100,0.31423954,* Underreported due to incomplete data
HI,Hawaii,2017,April,Number of Drug Overdose Deaths,180,190,100,0.312304809,* Underreported due to incomplete data
HI,Hawaii,2017,May,Number of Drug Overdose Deaths,190,200,100,0.2741422,* Underreported due to incomplete data
HI,Hawaii,2017,June,Number of Drug Overdose Deaths,188,197,100,0.237195818,* Underreported due to incomplete data
HI,Hawaii,2017,July,Number of Drug Overdose Deaths,193,202,100,0.210729651,* Underreported due to incomplete data
HI,Hawaii,2017,August,Number of Drug Overdose Deaths,188,197,100,0.183920126,* Underreported due to incomplete data
HI,Hawaii,2017,September,Number of Drug Overdose Deaths,196,203,100,0.148601399,* Underreported due to incomplete data
HI,Hawaii,2017,October,Number of Drug Overdose Deaths,199,205,100,0.131509732,* Underreported due to incomplete data
HI,Hawaii,2017,November,Number of Drug Overdose Deaths,201,205,100,0.087214373,* Underreported due to incomplete data
HI,Hawaii,2017,December,Number of Drug Overdose Deaths,202,203,100,0.043376421,* Underreported due to incomplete data
HI,Hawaii,2018,January,Number of Drug Overdose Deaths,202,203,100,0.043350095,* Underreported due to incomplete data
IA,Iowa,2015,January,Number of Deaths,"29,177",,100,0.013709429,
IA,Iowa,2015,February,Number of Deaths,"29,203",,100,0.013697223,
IA,Iowa,2015,March,Number of Deaths,"29,380",,100,0.013614704,
IA,Iowa,2015,April,Number of Deaths,"29,412",,100,0.010199918,
IA,Iowa,2015,May,Number of Deaths,"29,462",,100,0.010182608,
